"click_id","hs_id","otaCode"
53968255,690175130,"agda"
53968261,690198281,"bkng"
53968312,690118505,"bkng"
53968477,690189244,"bkng"
53968534,690175130,"agda"
53969182,690203521,"htls"
53969398,690187267,"agda"
53969524,690203477,"last"
53969581,690196582,"bkng"
53969620,690218786,"bkng"
53969629,690192878,"agda"
53969785,690197484,"bkng"
53969830,690270369,"expd"
53969860,690201708,"agda"
53969959,690192878,"agda"
53969965,690197787,"bkng"
53969998,690197217,"bkng"
53970043,690541173,"bkng"
53970172,690000938,"htls"
53970292,690224940,"last"
53970415,690224940,"bkng"
53970493,690197355,"ctrp"
53970499,560374669,"hawy"
53970547,560374669,"hawy"
53970574,690293962,"bkng"
53970583,690203477,"bkng"
53970670,690000160,"bkng"
53970811,690199902,"agda"
53970814,690000284,"bkng"
53970838,690053037,"bkng"
53971000,150087651,"htls"
53971045,690168381,"bkng"
53971255,690118543,"hrsd"
53971261,690203477,"ctrp"
53971333,690203747,"htde"
53971357,690122769,"htde"
53971363,690196213,"bkng"
53971480,690182025,"bkng"
53971843,690232328,"htls"
53971846,690252385,"bkng"
53972278,690296262,"htls"
53972359,690105666,"bkng"
53972365,690196918,"bkng"
53972467,690199690,"amom"
53972536,690122769,"htde"
53972725,690503297,"htde"
53972737,690000338,"bkng"
53972905,690000965,"bkng"
53972968,690398954,"amom"
53973058,690046958,"otel"
53973214,690197053,"agda"
53973235,690357983,"htde"
53973349,690197052,"bkng"
53973727,690000965,"amom"
53973778,1000840250,"bkng"
53973904,690190510,"htls"
53973979,690223727,"hrsd"
53974084,690010108,"bkng"
53974123,690000965,"bkng"
53974138,690000965,"bkng"
53974165,690000037,"bkng"
53974228,690000287,"htls"
53974246,690150354,"bkng"
53974249,690000338,"bkng"
53974279,690221681,"htde"
53974285,690000270,"ctrp"
53974321,690319689,"ctrp"
53974339,690122769,"htde"
53974402,690270394,"htls"
53974429,690169557,"amom"
53974564,1000326668,"htde"
53974576,690198281,"last"
53974606,690010108,"bkng"
53974657,690191245,"bkng"
53974696,690046958,"htls"
53974795,690226148,"bkng"
53974828,690000338,"bkng"
53974855,690171320,"bkng"
53974951,690122769,"hrsd"
53975092,690166866,"bkng"
53975128,690218748,"bkng"
53975137,690223533,"ctrp"
53975158,690196805,"amom"
53975215,690000965,"bkng"
53975278,690189287,"last"
53975494,690358772,"bkng"
53975566,690181772,"bkng"
53975632,690196055,"agda"
53975692,690203477,"bkng"
53975833,690212065,"ctrp"
53975932,690560971,"bkng"
53975980,690189357,"sids"
53976079,690223602,"expd"
53976115,690001121,"expd"
53976187,690159609,"bkng"
53976190,690293993,"agda"
53976247,690197048,"bkng"
53976265,690000444,"last"
53976343,690293962,"bkng"
53976376,690046958,"last"
53976676,690146672,"bkng"
53976808,690223098,"htde"
53976868,690112057,"ctrp"
53976973,690000414,"htls"
53977084,690203297,"amom"
53977165,690000414,"ctrp"
53977282,690189357,"amom"
53977330,690197052,"nhtl"
53977360,690105666,"bkng"
53977369,690000286,"bkng"
53977471,690203477,"hrsd"
53977498,690203477,"bkng"
53977609,690113248,"htls"
53977684,690168981,"bkng"
53977705,690259782,"bkng"
53977741,690018755,"bkng"
53977762,690358772,"bkng"
53977795,1003141766,"hawy"
53977945,690157318,"bkng"
53977963,690196582,"bkng"
53978023,690000037,"amom"
53978203,690229639,"htls"
53978266,690293962,"bkng"
53978317,690095323,"bkng"
53978623,690118902,"bkng"
53978749,690007647,"htls"
53978785,690197048,"bkng"
53978827,690000965,"bkng"
53978890,690197217,"bkng"
53978992,690411271,"htls"
53979466,690192878,"agda"
53979481,690223727,"hrsd"
53979571,690259782,"bkng"
53979706,690551862,"hrsd"
53979709,690170089,"otel"
53979841,690192878,"agda"
53979922,690082183,"hawy"
53979931,690118543,"expd"
53980249,690067174,"bkng"
53980285,690230143,"amom"
53980402,690113248,"bkng"
53980780,690007054,"bkng"
53980861,690112357,"amom"
53980897,690000965,"bkng"
53980900,690184634,"amom"
53980909,690175226,"htls"
53980942,690046958,"amom"
53981041,690189244,"bkng"
53981125,690027711,"bkng"
53981140,690000284,"ctrp"
53981203,690358772,"htde"
53981299,690189885,"amom"
53981380,690046338,"htls"
53981455,690195284,"bkng"
53981485,690118543,"amom"
53981494,690398954,"htls"
53981683,690197680,"bkng"
53981740,690122769,"bkng"
53981809,690424048,"bkng"
53981824,690171414,"htls"
53981860,690224940,"bkng"
53981893,690224940,"bkng"
53982025,690192911,"amom"
53982061,690000286,"htls"
53982067,690212371,"bkng"
53982076,560374669,"hawy"
53982085,690189230,"bkng"
53982199,690000459,"htde"
53982208,690196582,"bkng"
53982268,690293962,"bkng"
53982292,690197312,"bkng"
53982340,690227507,"bkng"
53982475,690190342,"elvl"
53982709,690217680,"htls"
53982715,690254335,"bkng"
53982781,690180122,"bkng"
53982958,690411271,"bkng"
53982988,560374669,"amom"
53982991,560374669,"amom"
53983111,690187267,"agda"
53983117,690196055,"amom"
53983141,690041662,"bkng"
53983198,690203477,"ctrp"
53983237,690190384,"bkng"
53983291,690357983,"htde"
53983342,690190134,"bkng"
53983402,690358772,"bkng"
53983414,690206463,"bkng"
53983447,690196213,"bkng"
53983504,690207430,"bkng"
53983672,1000840250,"bkng"
53983741,1000840250,"bkng"
53983750,690223531,"bkng"
53984002,690230052,"hrsd"
53984092,690168750,"last"
53984119,690000135,"ctrp"
53984140,690223531,"bkng"
53984170,690197787,"bkng"
53984365,690195605,"bkng"
53984419,690167108,"bkng"
53984494,690167507,"htde"
53984533,690232980,"amom"
53984605,690195911,"last"
53984740,690008271,"htls"
53984848,690190480,"bkng"
53984875,690008271,"bkng"
53985136,690306271,"bkng"
53985331,690187349,"htls"
53985376,690196582,"bkng"
53985631,690196213,"htls"
53985679,690195605,"bkng"
53985739,690196055,"amom"
53985946,690214118,"htls"
53986057,690192581,"bkng"
53986168,690983758,"bkng"
53986186,690190567,"bkng"
53986363,690144327,"htls"
53986378,690189506,"bkng"
53986462,690358772,"bkng"
53986663,690274278,"bkng"
53986927,690201821,"elvl"
53986960,690118543,"ctrp"
53987155,1000755947,"bkng"
53987299,690270369,"ctrp"
53987560,690196213,"htls"
53987680,1002539419,"bkng"
53987821,690351087,"bkng"
53987893,690000499,"nhtl"
53988028,690088841,"amom"
53988031,690169213,"hawy"
53988067,690550438,"bkng"
53988109,690000965,"bkng"
53988199,690000965,"bkng"
53988214,690338389,"bkng"
53988640,690046958,"amom"
53988646,690218786,"htls"
53988739,690566298,"bkng"
53988817,690168750,"bkng"
53988997,690172761,"htls"
53989081,690046958,"amom"
53989573,690201709,"ctrp"
53989579,690203477,"ctrp"
53989591,690198657,"bkng"
53989732,690304182,"htls"
53990044,690180487,"bkng"
53990242,690177327,"bkng"
53990248,690203747,"expd"
53990461,690122769,"hrsd"
53990902,690206970,"bkng"
53990944,690223534,"bkng"
53990980,690196918,"bkng"
53991010,690522545,"htls"
53991076,690223534,"htls"
53991295,690170318,"htls"
53991352,690537257,"otel"
53991409,690476274,"bkng"
53991487,690054276,"bkng"
53991535,690203477,"ctrp"
53991565,690223602,"htde"
53991577,690411015,"bkng"
53991634,690223726,"htde"
53991670,690196468,"last"
53991817,690000266,"amom"
53991859,690177327,"htls"
53991928,690046958,"htls"
53992096,690168368,"amom"
53992402,690000338,"bkng"
53992462,690112003,"bkng"
53992498,690167108,"bkng"
53992516,1000288753,"bkng"
53992603,690057800,"last"
53992663,690196918,"agda"
53992672,690019925,"last"
53992711,690217130,"bkng"
53992900,690358772,"bkng"
53993170,690007647,"htls"
53993308,690144327,"bkng"
53993425,690118543,"htls"
53993455,690232980,"bkng"
53993608,690463183,"htls"
53993824,690209526,"htls"
53993899,690174142,"bkng"
53993986,690001240,"htls"
53994169,690462591,"bkng"
53994232,690000965,"bkng"
53994349,1000326668,"expd"
53994415,690259782,"bkng"
53994436,690248597,"bkng"
53994577,1001308807,"bkng"
53994631,690358772,"bkng"
53994736,690358772,"agda"
53994835,690086749,"bkng"
53994844,690181334,"bkng"
53994850,690270369,"bkng"
53994892,690224264,"bkng"
53994976,690225513,"bkng"
53995018,690358772,"bkng"
53995069,690191855,"bkng"
53995237,690203521,"bkng"
53995345,690197787,"last"
53995369,690199863,"bkng"
53995372,690219819,"bkng"
53995375,690212371,"agda"
53995477,690533831,"bkng"
53995585,690537257,"bkng"
53995756,690203477,"bkng"
53995972,690221681,"htde"
53996002,690000965,"bkng"
53996164,690046958,"htls"
53996242,690619205,"bkng"
53996290,690041662,"bkng"
53996443,690181375,"agda"
53996461,560374669,"elvl"
53996563,690206463,"htls"
53996689,690324063,"bkng"
53996737,690296262,"bkng"
53997013,690488613,"expd"
53997049,690122769,"htde"
53997091,690773610,"bkng"
53997226,690039271,"bkng"
53997295,690351087,"bkng"
53997367,690221681,"htde"
53997454,690201840,"bkng"
53997556,690190567,"bkng"
53997640,690046958,"htls"
53997670,690223287,"htls"
53997721,690218254,"amom"
53997766,690189244,"bkng"
53997937,1000560205,"hrsd"
53998078,690000965,"bkng"
53998180,1000326668,"amom"
53998216,690189647,"amom"
53998219,690438576,"bkng"
53998264,690227277,"htde"
53998309,690122769,"hrsd"
53998366,690186143,"bkng"
53998477,690051934,"last"
53998573,690203477,"last"
53998621,690000965,"bkng"
53998714,690220693,"bkng"
53998957,690270814,"amom"
53999149,690007647,"htls"
53999167,690191736,"amom"
53999176,690190567,"bkng"
53999209,690190335,"last"
53999311,690118543,"expd"
53999371,690257586,"bkng"
53999449,690259782,"htls"
53999551,690122769,"htde"
53999569,690118543,"htls"
53999593,690077312,"bkng"
53999683,690190567,"amom"
53999740,690174941,"bkng"
53999788,690192878,"bkng"
53999818,690167507,"agda"
53999887,690174297,"bkng"
53999896,690549719,"bkng"
53999926,690189899,"bkng"
53999941,1000291237,"bkng"
53999962,690000284,"ctrp"
54000004,690648828,"bkng"
54000031,690231206,"bkng"
54000082,690231206,"bkng"
54000208,690113979,"ctrp"
54000304,690000287,"htde"
54000334,690339246,"bkng"
54000370,690233266,"bkng"
54000577,690040836,"bkng"
54000625,690080354,"htls"
54000691,690112057,"htls"
54000712,690201830,"bkng"
54000715,690846142,"bkng"
54000829,690722572,"ctrp"
54000838,690218254,"amom"
54000883,690175936,"bkng"
54000913,690223602,"bkng"
54000955,690181635,"htde"
54001012,690196213,"bkng"
54001165,690203477,"ctrp"
54001204,690566298,"agda"
54001273,690190567,"bkng"
54001291,690190483,"nhtl"
54001306,690196716,"agda"
54001345,690190384,"bkng"
54001423,690196582,"bkng"
54001477,690007647,"bkng"
54001483,690007647,"bkng"
54001498,690358772,"agda"
54001564,690196918,"bkng"
54001603,690187349,"ctrp"
54001666,690175494,"bkng"
54001678,690196582,"bkng"
54001729,690000414,"htde"
54001735,690235999,"gtrm"
54001885,690223531,"amom"
54002182,690228536,"bkng"
54002446,690198267,"ctrp"
54002470,690062224,"ctrp"
54002680,690765678,"htls"
54002692,690839430,"expd"
54002701,690196918,"bkng"
54002725,690046958,"amom"
54002863,690196056,"bkng"
54002887,690230052,"hrsd"
54002890,690198657,"ctrp"
54002893,690170785,"bkng"
54002950,690062224,"ctrp"
54003004,690196468,"last"
54003082,690181334,"last"
54003169,690192446,"bkng"
54003241,690187267,"agda"
54003286,690203477,"ctrp"
54003304,690062224,"ctrp"
54003346,690202945,"ctrp"
54003361,690181324,"ctrp"
54003394,690221681,"htde"
54003547,690223098,"bkng"
54003616,690181324,"ctrp"
54003619,690062224,"bkng"
54003628,690046958,"amom"
54003658,690000414,"htde"
54003721,690181324,"ctrp"
54003745,690166827,"htls"
54003865,690206463,"bkng"
54003988,690566298,"bkng"
54004303,690476274,"bkng"
54004345,690298248,"bkng"
54004354,690439882,"bkng"
54004510,150347597,"bkng"
54004564,690105666,"bkng"
54004576,690762665,"htls"
54004588,690189235,"amom"
54004660,690196582,"htls"
54004711,690141130,"bkng"
54004912,690167108,"bkng"
54004921,690181376,"htls"
54004924,690223098,"bkng"
54005083,690401591,"bkng"
54005593,1001447672,"bkng"
54005686,1000971623,"htls"
54005773,1000510399,"bkng"
54005779,1000971623,"htls"
54005923,690228273,"htls"
54006007,690199863,"ctrp"
54006124,690118543,"elvl"
54006190,690593180,"bkng"
54006406,690189899,"bkng"
54006451,690181376,"agda"
54006565,690201441,"amom"
54006736,690192911,"last"
54006787,690201840,"amom"
54006793,690190342,"elvl"
54006847,690351087,"bkng"
54006883,690000284,"htls"
54006889,690224940,"bkng"
54006901,690168750,"amom"
54007024,690223531,"htls"
54007090,690221681,"htde"
54007102,690204224,"bkng"
54007141,690118543,"last"
54007156,690190567,"bkng"
54007261,690248597,"bkng"
54007366,690238515,"ctrp"
54007435,690181334,"agda"
54007597,691005318,"bkng"
54007651,690168368,"expd"
54007654,690168368,"expd"
54007657,690168368,"expd"
54007690,690221681,"htde"
54007816,690000286,"bkng"
54008092,1000326668,"amom"
54008308,690144327,"bkng"
54008482,690619205,"bkng"
54008554,690010108,"bkng"
54008866,1003141766,"hawy"
54009022,690224187,"bkng"
54009061,690358772,"htls"
54009088,690191403,"bkng"
54009178,560374669,"amom"
54009238,690551862,"bkng"
54009253,690167108,"bkng"
54009283,690122769,"bkng"
54009469,690189244,"bkng"
54009490,690223287,"htls"
54009517,690166866,"bkng"
54009616,690086749,"bkng"
54009796,690226986,"htls"
54009898,690000414,"agda"
54010129,690199472,"amom"
54010153,690167108,"bkng"
54010174,690228809,"bkng"
54010555,690190134,"amom"
54010588,690167108,"bkng"
54010795,690169213,"htls"
54010828,690223098,"bkng"
54010837,690194431,"last"
54010942,690619205,"htls"
54011119,690161588,"htde"
54011176,690189318,"bkng"
54011338,690062224,"bkng"
54011344,690411271,"bkng"
54011407,690411271,"bkng"
54011728,690000266,"bkng"
54011881,690237741,"expd"
54011896,690199549,"amom"
54011992,690208867,"bkng"
54012043,690191855,"bkng"
54012103,690118543,"last"
54012163,690000037,"otel"
54012211,690192911,"otel"
54012355,690000414,"agda"
54012445,690037506,"bkng"
54012517,690168225,"bkng"
54012547,690167381,"hawy"
54012556,690190092,"bkng"
54012652,690122769,"htde"
54012664,690167381,"hawy"
54012721,690218445,"bkng"
54012859,690198157,"bkng"
54012916,690118543,"last"
54012961,1003141766,"hawy"
54012979,690007647,"htls"
54013042,690000414,"ctrp"
54013135,690000414,"ctrp"
54013153,690122769,"htde"
54013264,690206463,"init"
54013294,690189260,"bkng"
54013366,690159123,"bkng"
54013429,690223289,"bkng"
54013450,690001240,"amom"
54013507,690169213,"htls"
54013573,690144327,"bkng"
54013648,690224940,"bkng"
54013714,690224264,"bkng"
54013894,690000037,"agda"
54014023,690113578,"bkng"
54014314,690113578,"bkng"
54014368,690118543,"amom"
54014449,1000164420,"bkng"
54014650,690046958,"expd"
54014671,690560971,"bkng"
54014740,690203477,"bkng"
54014815,690201821,"expd"
54014857,690000037,"bkng"
54014884,690122769,"htde"
54014896,690018791,"bkng"
54014920,690177472,"bkng"
54015169,690113248,"bkng"
54015172,690144327,"bkng"
54015181,690046958,"expd"
54015286,690189827,"otel"
54015358,690095904,"htls"
54015670,690122769,"htde"
54016198,690201863,"amom"
54016249,690004158,"agda"
54016489,690199089,"bkng"
54016699,690113918,"bkng"
54016894,690000965,"bkng"
54017026,690206463,"bkng"
54017245,690983758,"bkng"
54017251,690296262,"bkng"
54017299,1000590348,"htls"
54017443,690198267,"bkng"
54017497,690197787,"bkng"
54017521,690021548,"last"
54017554,690203477,"ctrp"
54017575,690199222,"bkng"
54017581,690112057,"ctrp"
54017617,690000965,"bkng"
54017752,690225631,"otel"
54017758,690025942,"bkng"
54017902,690225631,"otel"
54017929,690144327,"bkng"
54018010,690112057,"ctrp"
54018088,690197787,"htde"
54018196,690839430,"amom"
54018367,690190567,"bkng"
54018418,690122769,"htde"
54018451,1002540141,"bkng"
54018520,690201441,"amom"
54018595,690192450,"bkng"
54018727,690197451,"bkng"
54018865,690043712,"htde"
54018940,690122769,"htls"
54019012,690007054,"bkng"
54019078,690201840,"amom"
54019087,690198561,"bkng"
54019207,690398954,"last"
54019222,690002731,"bkng"
54019300,690000965,"agda"
54019312,690122769,"htde"
54019468,690018356,"bkng"
54019654,690144327,"bkng"
54019702,690190567,"bkng"
54019723,690223098,"bkng"
54019726,690189647,"htls"
54019774,690223098,"bkng"
54019891,690439882,"bkng"
54019924,690438576,"bkng"
54020017,690023391,"bkng"
54020026,690206970,"bkng"
54020038,690180122,"htls"
54020098,690175936,"bkng"
54020101,690000965,"bkng"
54020107,690229639,"bkng"
54020110,690053672,"bkng"
54020122,690067174,"bkng"
54020263,690004158,"agda"
54020275,690180122,"bkng"
54020290,690196918,"bkng"
54020305,690122769,"hrsd"
54020311,1002503050,"bkng"
54020479,690168750,"last"
54020593,690358772,"htls"
54020641,690000338,"bkng"
54020659,690118543,"agda"
54020668,690189357,"amom"
54020938,690122769,"htde"
54021067,690773610,"bkng"
54021127,150078205,"agda"
54021181,690174018,"bkng"
54021349,690206463,"bkng"
54021463,690168750,"bkng"
54021508,690189506,"agda"
54021610,690189265,"amom"
54021679,690171414,"htls"
54021706,690167108,"bkng"
54021916,690191371,"amom"
54021937,690046338,"bkng"
54022069,690175936,"bkng"
54022222,690189159,"last"
54022273,690560971,"htls"
54022312,690181536,"ctrp"
54022642,690339246,"bkng"
54022768,690062224,"amom"
54022798,690169849,"bkng"
54022831,690166827,"bkng"
54022981,690190483,"nhtl"
54023065,690182308,"bkng"
54023116,690189244,"bkng"
54023158,690224186,"bkng"
54023233,690157318,"bkng"
54023257,690000965,"bkng"
54023266,690181787,"bkng"
54023458,690239653,"bkng"
54023500,690223289,"hrsd"
54023575,690773610,"bkng"
54023758,690196761,"bkng"
54023767,690358772,"htls"
54023938,690197217,"bkng"
54023998,690196056,"elvl"
54024040,690169853,"htls"
54024130,690225114,"otel"
54024142,690067174,"bkng"
54024160,690358772,"amom"
54024238,690196445,"bkng"
54024286,560374669,"last"
54024316,690189264,"otel"
54024385,690195707,"agda"
54024400,690214118,"bkng"
54024439,690189357,"amom"
54024553,560374669,"last"
54024562,690004158,"bkng"
54024706,690195707,"htls"
54024847,690144327,"bkng"
54024970,690196582,"gtrm"
54025114,690182025,"agda"
54025153,690223294,"htls"
54025180,690189244,"bkng"
54025402,690100532,"amom"
54025423,690217680,"htls"
54025429,690196582,"gtrm"
54025498,690196582,"last"
54025543,690118543,"bkng"
54025738,690181376,"hrsd"
54025741,690000417,"amom"
54025939,690181376,"hrsd"
54026059,690181334,"bkng"
54026293,690439882,"bkng"
54026443,690181334,"bkng"
54026446,690541173,"bkng"
54026563,690011461,"htls"
54026692,690541173,"bkng"
54026833,690223287,"htls"
54026983,690052513,"bkng"
54027028,690000965,"amom"
54027145,690172905,"htls"
54027160,690000356,"bkng"
54027217,690192732,"amom"
54027247,690000965,"bkng"
54027274,690144327,"bkng"
54027337,690168981,"bkng"
54027346,690201441,"amom"
54027388,690439882,"bkng"
54027442,690196582,"bkng"
54027460,690122769,"htde"
54027583,690236421,"amom"
54027694,690235670,"bkng"
54027706,690167239,"htls"
54027760,690000965,"bkng"
54027784,690136967,"bkng"
54028060,690192911,"ctrp"
54028138,690000073,"agda"
54028159,690190567,"amom"
54028417,690240660,"bkng"
54028459,690181375,"htls"
54028477,690118543,"amom"
54028489,690067174,"bkng"
54028552,690118543,"expd"
54028597,690067174,"bkng"
54028624,690101950,"bkng"
54028774,690209526,"bkng"
54028981,690234148,"amom"
54029008,690000357,"bkng"
54029137,690195269,"agda"
54029185,690046958,"amom"
54029236,690219011,"bkng"
54029329,690000338,"bkng"
54029518,690118543,"otel"
54029539,690189313,"bkng"
54029638,690000357,"htls"
54029668,690113979,"ctrp"
54029878,690000965,"agda"
54029983,690122769,"bkng"
54030214,690118543,"bkng"
54030331,690008271,"htls"
54030346,690157386,"bkng"
54030355,690069743,"bkng"
54030421,690358772,"bkng"
54030571,690077312,"bkng"
54030586,690046958,"htls"
54030622,690144327,"bkng"
54030910,690046958,"amom"
54031168,690196582,"otel"
54031225,690398954,"last"
54031519,690181517,"amom"
54031573,690077312,"bkng"
54031669,690000338,"bkng"
54031762,690191736,"last"
54031858,690358772,"bkng"
54031876,690196582,"bkng"
54031882,690224184,"bkng"
54031906,690358772,"bkng"
54032089,690196582,"bkng"
54032245,690230052,"hrsd"
54032278,690000965,"amom"
54032377,690196213,"bkng"
54032404,690220962,"bkng"
54032485,690274278,"agda"
54032551,690018356,"bkng"
54033037,690085106,"gtrm"
54033088,690144327,"bkng"
54033193,690171320,"htde"
54033199,690240660,"expd"
54033286,690144327,"bkng"
54033370,690218786,"bkng"
54033379,150352029,"agda"
54033508,690190384,"bkng"
54033526,1000335841,"bkng"
54033529,690181376,"htls"
54033589,690223289,"bkng"
54033661,690274278,"bkng"
54033670,690189357,"amom"
54033688,690068698,"bkng"
54033742,690168981,"htls"
54033754,690169849,"bkng"
54033796,690136967,"bkng"
54033892,690021548,"bkng"
54033901,690168981,"bkng"
54033907,690224175,"bkng"
54034060,690068698,"last"
54034120,690008271,"bkng"
54034129,690000288,"bkng"
54034162,690069743,"bkng"
54034219,690008271,"expd"
54034234,690190134,"htls"
54034300,690187405,"htls"
54034393,690062224,"bkng"
54034423,690189357,"amom"
54034561,690181334,"htls"
54034579,690223531,"bkng"
54034612,690046958,"bkng"
54034615,690541173,"bkng"
54034618,690189159,"last"
54034630,690358772,"bkng"
54034837,690224264,"agda"
54034864,690118543,"bkng"
54034870,690196918,"otel"
54035044,690181376,"agda"
54035065,690195605,"bkng"
54035131,690182304,"bkng"
54035155,690196915,"bkng"
54035173,690351087,"bkng"
54035260,690206463,"bkng"
54035266,690196918,"bkng"
54035419,690203477,"htls"
54035488,690000266,"last"
54035578,690224264,"agda"
54035587,1002490319,"bkng"
54035668,690190000,"htde"
54035737,690024045,"bkng"
54035749,690000965,"bkng"
54035845,690076019,"bkng"
54035911,690031508,"amom"
54035917,690167336,"bkng"
54036034,690196586,"otel"
54036145,690221681,"bkng"
54036229,690206463,"bkng"
54036325,690206463,"bkng"
54036334,690257586,"bkng"
54036478,690551862,"last"
54036520,690202945,"last"
54036541,690197355,"bkng"
54036580,690541173,"bkng"
54036583,690199089,"otel"
54036607,690046338,"htls"
54036673,690224264,"agda"
54036685,690000435,"htls"
54036760,1000589710,"htls"
54036763,690196761,"expd"
54036784,690190335,"amom"
54036976,690000160,"bkng"
54037033,690004158,"otel"
54037039,690254708,"agda"
54037102,690190483,"bkng"
54037138,690218254,"amom"
54037327,690112057,"ctrp"
54037369,690200886,"bkng"
54037471,690168750,"bkng"
54037570,690168368,"bkng"
54037675,690218786,"htls"
54037705,690411271,"htls"
54037774,690027711,"bkng"
54037927,690001240,"htls"
54038017,690254708,"bkng"
54038068,690000965,"bkng"
54038161,690200886,"bkng"
54038242,1000560205,"htls"
54038284,690167219,"agda"
54038449,690191736,"otel"
54038512,690000965,"bkng"
54038641,690021548,"bkng"
54038770,690018356,"bkng"
54038968,690228273,"htls"
54039013,690206463,"init"
54039052,690196918,"bkng"
54039145,690043011,"last"
54039178,690122769,"htls"
54039223,690191274,"amom"
54039232,690206463,"bkng"
54039241,690358772,"amom"
54039508,690411271,"bkng"
54039559,690296262,"bkng"
54039574,690549719,"bkng"
54039607,690122769,"htde"
54039679,690191702,"amom"
54039757,690203521,"htde"
54039775,690195493,"otel"
54039904,690206463,"bkng"
54039955,690221681,"bkng"
54040030,690197787,"htls"
54040051,690533761,"bkng"
54040108,690021548,"bkng"
54040249,690196468,"amom"
54040255,690118543,"bkng"
54040273,690196468,"last"
54040339,690157386,"htls"
54040438,690118543,"amom"
54040444,690196468,"last"
54040453,690191702,"htde"
54040465,690173720,"agda"
54040516,690619205,"bkng"
54040528,690000965,"bkng"
54040534,690024045,"htls"
54040564,690046958,"otel"
54040615,690200886,"bkng"
54040642,1000293954,"last"
54040669,690194334,"bkng"
54040711,690358772,"agda"
54040729,690190335,"agda"
54040735,690223098,"htde"
54040783,690195493,"otel"
54040855,690175226,"htls"
54040879,690358772,"bkng"
54040888,1000492025,"bkng"
54040891,690190335,"htls"
54040924,690411271,"bkng"
54041050,690197787,"bkng"
54041122,690197418,"bkng"
54041140,690190335,"htls"
54041179,690175936,"bkng"
54041266,690168750,"bkng"
54041344,690113989,"bkng"
54041389,690000284,"expd"
54041392,690000284,"expd"
54041404,690232814,"bkng"
54041407,690000965,"bkng"
54041425,690157386,"htls"
54041488,690157386,"htls"
54041494,690019050,"last"
54041632,690259782,"bkng"
54041653,690095323,"bkng"
54041788,690551862,"expd"
54041794,690551862,"expd"
54041854,690206463,"bkng"
54042040,690189907,"bkng"
54042106,690184634,"bkng"
54042142,690000284,"htls"
54042304,690259782,"bkng"
54042415,690358772,"htls"
54042418,690195493,"otel"
54042427,690169849,"htls"
54042661,690046958,"bkng"
54042673,690203477,"bkng"
54042703,690000965,"bkng"
54042808,690171415,"agda"
54042886,690551862,"bkng"
54042907,690118543,"bkng"
54042919,690105666,"bkng"
54042931,690189469,"bkng"
54043096,690000444,"expd"
54043099,690203477,"last"
54043429,690206970,"last"
54043447,690113979,"otel"
54043540,690223531,"bkng"
54043615,690180122,"htls"
54043639,690203477,"last"
54043645,690175226,"htls"
54043855,690219832,"bkng"
54043909,690190335,"otel"
54043951,690619205,"bkng"
54043990,690190366,"htde"
54044032,690000037,"bkng"
54044071,690411271,"expd"
54044167,690189235,"amom"
54044212,690195707,"last"
54044299,690398954,"bkng"
54044422,690206463,"bkng"
54044479,690196582,"bkng"
54044503,690000338,"htls"
54044563,690051934,"htde"
54044596,690198177,"bkng"
54044611,690181334,"otel"
54044638,690007054,"last"
54044671,690223287,"htls"
54044716,690197355,"bkng"
54044782,690699979,"bkng"
54044824,690203477,"bkng"
54044839,690189244,"bkng"
54044854,690000037,"bkng"
54044860,690699979,"bkng"
54044953,690699979,"bkng"
54044983,690192388,"amom"
54045010,690195493,"otel"
54045133,690046958,"otel"
54045184,690187349,"htls"
54045244,690619205,"bkng"
54045373,690189244,"bkng"
54045397,690159505,"otel"
54045496,690189899,"bkng"
54045544,150396503,"bkng"
54045625,690182304,"bkng"
54045646,690000037,"sids"
54045685,690171414,"bkng"
54045718,690000338,"bkng"
54045730,690218348,"amom"
54045766,690198561,"amom"
54045772,690549719,"bkng"
54045793,690113248,"bkng"
54045817,690190384,"bkng"
54045820,690112219,"agda"
54045847,690206463,"bkng"
54045883,690000965,"bkng"
54045961,690000051,"bkng"
54046000,690167584,"bkng"
54046225,690232980,"bkng"
54046276,690224940,"bkng"
54046294,690144327,"bkng"
54046327,690144327,"bkng"
54046339,690192911,"otel"
54046504,690189822,"agda"
54046510,690191966,"hrsd"
54046765,690199472,"amom"
54046804,690008271,"htls"
54046876,690008271,"htls"
54046885,690190582,"otel"
54046909,690206463,"bkng"
54046927,690002894,"htls"
54046999,690000074,"bkng"
54047089,690219458,"bkng"
54047131,690223531,"bkng"
54047161,690195493,"otel"
54047275,690223726,"bkng"
54047629,1000293954,"last"
54047665,690170603,"bkng"
54047686,690196918,"bkng"
54047719,690203477,"htls"
54047761,690206463,"htde"
54048094,690198561,"htls"
54048190,690180122,"bkng"
54048283,690113248,"bkng"
54048379,1000461526,"bkng"
54048562,690192911,"ctrp"
54048706,690983758,"bkng"
54048709,690983758,"bkng"
54048712,690983758,"bkng"
54048946,690213218,"bkng"
54048955,690067174,"bkng"
54049060,690212065,"bkng"
54049075,690167108,"bkng"
54049147,690191101,"amom"
54049159,690197050,"htls"
54049189,690199863,"bkng"
54049495,690189506,"amom"
54049510,690166827,"bkng"
54049558,690549719,"bkng"
54049567,690061478,"agda"
54049657,690036494,"bkng"
54049687,690192911,"amom"
54049759,690244100,"expd"
54049801,690199222,"bkng"
54049828,690270369,"bkng"
54049918,690334249,"bkng"
54049948,690191490,"bkng"
54049966,690122769,"bkng"
